LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,Churn,MAX_Churn,AVG_Churn,AVG_Holiday,Buggy
41,0,0,0,0,0,0,0,0,0.0,27.0,NO
355,359,2,3,1,357,357,355,357,177.5,27.0,YES
69,0,0,0,0,0,0,0,0,0.0,27.0,YES
81,11,1,0,1,10,10,9,9,9.0,27.0,YES
32,2,1,3,1,1,1,0,0,0.0,27.0,NO
216,27,3,6,1,19,9,11,7,3.6666667,27.0,YES
282,11,1,3,1,11,11,11,11,11.0,27.0,NO
101,0,0,0,0,0,0,0,0,0.0,27.0,NO
54,0,0,0,0,0,0,0,0,0.0,27.0,NO
88,0,0,0,0,0,0,0,0,0.0,27.0,NO
446,19,2,6,1,18,17,17,17,8.5,27.0,NO
94,0,0,0,0,0,0,0,0,0.0,27.0,NO
342,78,1,3,1,42,42,6,6,6.0,27.0,YES
168,14,1,0,1,14,14,14,14,14.0,27.0,YES
165,81,1,0,1,59,59,37,37,37.0,27.0,NO
162,13,1,0,1,13,13,13,13,13.0,27.0,NO
31,0,0,0,0,0,0,0,0,0.0,27.0,NO
94,0,0,0,0,0,0,0,0,0.0,27.0,YES
63,9,1,0,1,9,9,9,9,9.0,27.0,NO
366,2,1,3,1,1,1,0,0,0.0,27.0,YES
682,144,4,6,1,120,38,96,37,24.0,27.0,YES
40,40,1,3,1,40,40,40,40,40.0,27.0,NO
57,0,0,0,0,0,0,0,0,0.0,27.0,NO
318,91,3,3,2,86,47,81,47,27.0,27.0,YES
71,0,0,0,0,0,0,0,0,0.0,27.0,NO
124,0,0,0,0,0,0,0,0,0.0,27.0,NO
355,334,3,9,1,253,241,172,174,57.333332,27.0,NO
136,3,1,3,1,3,3,3,3,3.0,27.0,YES
37,0,0,0,0,0,0,0,0,0.0,27.0,NO
283,42,4,9,3,36,23,30,23,7.5,27.0,YES
27,0,0,0,0,0,0,0,0,0.0,27.0,NO
85,27,1,3,1,24,24,21,21,21.0,27.0,YES
77,0,0,0,0,0,0,0,0,0.0,27.0,NO
6523,12852,1,0,1,6504,6504,156,156,156.0,27.0,YES
744,46,3,3,1,43,29,40,28,13.333333,27.0,YES
473,748,12,15,3,375,253,2,59,0.16666667,27.0,YES
47,0,0,0,0,0,0,0,0,0.0,27.0,NO
147,7,1,3,1,5,5,3,3,3.0,27.0,NO
39,0,0,0,0,0,0,0,0,0.0,27.0,NO
52,58,2,0,1,55,53,52,53,26.0,27.0,YES
92,92,1,0,1,92,92,92,92,92.0,27.0,NO
83,0,0,0,0,0,0,0,0,0.0,27.0,NO
55,55,1,0,1,55,55,55,55,55.0,27.0,NO
62,235,5,6,1,74,36,-87,30,-17.4,27.0,YES
153,0,0,0,0,0,0,0,0,0.0,27.0,NO
38,0,0,0,0,0,0,0,0,0.0,27.0,YES
51,53,2,3,1,52,51,51,51,25.5,27.0,NO
58,58,1,0,1,58,58,58,58,58.0,27.0,NO
139,22,1,3,1,12,12,2,2,2.0,27.0,NO
37,0,0,0,0,0,0,0,0,0.0,27.0,NO
58,0,0,0,0,0,0,0,0,0.0,27.0,NO
91,91,1,0,1,91,91,91,91,91.0,27.0,YES
28,0,0,0,0,0,0,0,0,0.0,27.0,NO
39,0,0,0,0,0,0,0,0,0.0,27.0,NO
127,94,5,12,2,59,37,24,14,4.8,27.0,YES
63,0,0,0,0,0,0,0,0,0.0,27.0,NO
189,18,3,9,2,17,15,16,15,5.3333335,27.0,YES
549,192,6,12,2,182,110,172,110,28.666666,27.0,YES
35,0,0,0,0,0,0,0,0,0.0,27.125,NO
388,27,2,2,2,18,11,9,6,4.5,27.125,NO
84,84,1,0,1,84,84,84,84,84.0,27.125,NO
70,70,1,0,1,70,70,70,70,70.0,27.125,NO
92,0,0,0,0,0,0,0,0,0.0,27.125,NO
89,5,1,2,1,3,3,1,1,1.0,27.125,NO
63,0,0,0,0,0,0,0,0,0.0,27.125,NO
51,0,0,0,0,0,0,0,0,0.0,27.125,NO
147,0,0,0,0,0,0,0,0,0.0,27.125,NO
179,39,3,4,2,35,20,31,18,10.333333,27.125,NO
284,284,2,0,1,284,261,284,261,142.0,27.125,NO
106,3,1,2,1,2,2,1,1,1.0,27.125,NO
47,47,1,0,1,47,47,47,47,47.0,27.125,NO
45,45,1,0,1,45,45,45,45,45.0,27.125,NO
90,23,2,2,1,18,15,13,12,6.5,27.125,NO
727,145,7,10,3,89,43,33,30,4.714286,27.125,NO
62,0,0,0,0,0,0,0,0,0.0,27.125,NO
35,0,0,0,0,0,0,0,0,0.0,27.125,NO
172,172,1,0,1,172,172,172,172,172.0,27.125,NO
94,94,1,0,1,94,94,94,94,94.0,27.125,NO
27,0,0,0,0,0,0,0,0,0.0,27.125,NO
191,9,1,2,1,5,5,1,1,1.0,27.125,NO
66,0,0,0,0,0,0,0,0,0.0,27.125,NO
82,2,1,0,1,0,0,-2,0,-2.0,27.125,NO
43,43,1,0,1,43,43,43,43,43.0,27.125,NO
189,94,3,2,2,56,42,18,38,6.0,27.125,NO
87,9,1,2,1,4,4,-1,0,-1.0,27.125,NO
467,391,9,10,3,273,154,155,102,17.222221,27.125,NO
153,120,5,2,3,49,25,-22,4,-4.4,27.125,NO
44,44,1,0,1,44,44,44,44,44.0,27.125,NO
306,318,2,0,2,312,310,306,310,153.0,27.125,NO
50,0,0,0,0,0,0,0,0,0.0,27.125,NO
437,12,1,2,1,12,12,12,12,12.0,27.125,NO
74,0,0,0,0,0,0,0,0,0.0,27.125,NO
62,0,0,0,0,0,0,0,0,0.0,27.125,NO
48,0,0,0,0,0,0,0,0,0.0,27.125,NO
46,0,0,0,0,0,0,0,0,0.0,27.125,NO
577,176,7,6,3,122,67,68,59,9.714286,27.125,NO
90,51,2,0,1,38,25,25,14,12.5,27.125,NO
109,109,3,0,1,109,64,109,64,36.333332,27.125,NO
92,72,5,2,1,64,28,56,27,11.2,27.125,NO
56,0,0,0,0,0,0,0,0,0.0,27.125,NO
74,74,1,0,1,74,74,74,74,74.0,27.125,NO
31,0,0,0,0,0,0,0,0,0.0,27.125,NO
28,0,0,0,0,0,0,0,0,0.0,27.125,NO
4088,4140,7,2,2,4114,1493,4088,1493,584.0,27.125,NO
47,47,1,0,1,47,47,47,47,47.0,27.125,NO
219,225,4,2,2,222,198,219,198,54.75,27.125,NO
377,427,3,4,1,402,363,377,363,125.666664,27.125,NO
1242,792,17,20,3,635,175,478,153,28.117647,27.125,NO
125,448,9,6,2,105,29,-238,29,-26.444445,27.125,NO
183,0,0,0,0,0,0,0,0,0.0,27.125,NO
58,0,0,0,0,0,0,0,0,0.0,27.125,NO
778,660,13,4,3,319,101,-22,83,-1.6923077,27.125,NO
42,0,0,0,0,0,0,0,0,0.0,27.125,NO
45,47,2,0,1,46,45,45,45,22.5,27.125,NO
648,176,10,10,3,121,73,66,66,6.6,27.125,NO
91,5,1,2,1,3,3,1,1,1.0,27.125,NO
143,0,0,0,0,0,0,0,0,0.0,27.125,NO
106,35,2,4,1,31,28,27,27,13.5,27.125,NO
62,64,2,2,1,63,32,62,32,31.0,27.125,NO
142,9,2,2,1,5,3,1,2,0.5,27.125,NO
111,111,1,0,1,111,111,111,111,111.0,27.125,NO
129,1177,3,2,1,653,622,129,622,43.0,27.125,NO
24,24,1,0,1,24,24,24,24,24.0,27.125,NO
422,612,4,2,1,517,298,422,298,105.5,27.125,NO
131,131,1,0,1,131,131,131,131,131.0,27.125,NO
38,0,0,0,0,0,0,0,0,0.0,27.125,NO
798,440,10,6,2,313,94,186,74,18.6,27.125,NO
109,53,2,0,1,36,30,19,15,9.5,27.125,NO
85,0,0,0,0,0,0,0,0,0.0,27.125,NO
160,160,1,0,1,160,160,160,160,160.0,27.125,NO
154,154,1,0,1,154,154,154,154,154.0,27.125,NO
90,5,1,2,1,5,5,5,5,5.0,27.125,NO
80,0,0,0,0,0,0,0,0,0.0,27.125,NO
357,575,8,0,1,466,289,357,289,44.625,27.125,NO
155,25,2,0,2,10,7,-5,1,-2.5,27.125,NO
271,0,0,0,0,0,0,0,0,0.0,27.125,NO
86,0,0,0,0,0,0,0,0,0.0,27.125,NO
466,297,5,2,3,128,102,-41,4,-8.2,27.125,NO
134,188,4,0,1,161,82,134,82,33.5,27.125,NO
27,0,0,0,0,0,0,0,0,0.0,27.125,NO
111,0,0,0,0,0,0,0,0,0.0,27.125,NO
159,221,3,0,1,190,118,159,118,53.0,27.125,NO
64,0,0,0,0,0,0,0,0,0.0,27.125,NO
37,0,0,0,0,0,0,0,0,0.0,27.125,NO
162,162,1,0,1,162,162,162,162,162.0,27.125,NO
43,0,0,0,0,0,0,0,0,0.0,27.125,NO
664,0,0,0,0,0,0,0,0,0.0,27.125,NO
74,0,0,0,0,0,0,0,0,0.0,27.125,NO
48,0,0,0,0,0,0,0,0,0.0,27.125,NO
260,22,3,2,3,13,9,4,5,1.3333334,27.125,NO
978,603,12,18,3,338,164,73,91,6.0833335,27.125,NO
45,0,0,0,0,0,0,0,0,0.0,27.125,NO
582,54,6,8,3,30,10,6,7,1.0,27.125,NO
358,370,4,4,1,364,308,358,308,89.5,27.125,NO
136,148,3,2,2,142,139,136,139,45.333332,27.125,NO
89,30,2,2,1,28,26,26,25,13.0,27.125,NO
191,7,1,0,1,7,7,7,7,7.0,27.125,NO
96,104,2,2,1,100,96,96,96,48.0,27.125,NO
106,108,1,0,1,108,108,108,108,108.0,27.125,NO
236,131,5,2,2,127,54,123,54,24.6,27.125,NO
565,689,13,0,3,627,394,565,394,43.46154,27.125,NO
176,4,1,0,1,4,4,4,4,4.0,27.125,NO
77,77,1,0,1,77,77,77,77,77.0,27.125,NO
47,47,1,0,1,47,47,47,47,47.0,27.125,NO
123,21,2,0,1,18,15,15,15,7.5,27.125,NO
69,75,2,2,1,72,65,69,65,34.5,27.125,NO
34,34,1,2,1,34,34,34,34,34.0,27.125,NO
250,320,4,0,2,236,145,152,109,38.0,27.125,NO
93,103,4,0,2,98,72,93,72,23.25,27.125,NO
108,108,2,2,1,108,101,108,101,54.0,27.125,NO
49,0,0,0,0,0,0,0,0,0.0,27.125,NO
213,269,4,2,1,241,163,213,163,53.25,27.125,NO
150,6,1,2,1,4,4,2,2,2.0,27.125,NO
34,34,1,0,1,34,34,34,34,34.0,27.125,NO
36,0,0,0,0,0,0,0,0,0.0,27.125,NO
117,38,1,0,1,38,38,38,38,38.0,27.125,NO
177,9,2,0,1,7,5,5,4,2.5,27.125,NO
549,515,6,4,2,332,223,149,117,24.833334,27.125,NO
70,70,1,0,1,70,70,70,70,70.0,27.125,NO
89,89,1,0,1,89,89,89,89,89.0,27.125,NO
503,651,4,0,1,577,234,503,234,125.75,27.125,NO
93,3,1,2,1,2,2,1,1,1.0,27.125,NO
50,4,1,2,1,4,4,4,4,4.0,27.125,NO
153,4,2,2,2,2,1,0,0,0.0,27.125,NO
244,121,5,0,3,78,53,35,35,7.0,27.125,NO
27,0,0,0,0,0,0,0,0,0.0,27.125,NO
458,21,1,0,1,14,14,7,7,7.0,27.125,NO
50,50,1,0,1,50,50,50,50,50.0,27.125,NO
106,7,1,2,1,4,4,1,1,1.0,27.125,NO
94,94,1,2,1,94,94,94,94,94.0,27.125,NO
26,26,1,0,1,26,26,26,26,26.0,27.125,NO
314,110,4,2,1,74,36,38,36,9.5,27.125,NO
156,156,1,0,1,156,156,156,156,156.0,27.125,NO
188,81,8,4,2,41,13,1,10,0.125,27.125,NO
79,28,3,2,2,13,6,-2,1,-0.6666667,27.125,NO
928,274,9,8,2,207,93,140,72,15.555555,27.125,NO
60,0,0,0,0,0,0,0,0,0.0,27.125,NO
48,0,0,0,0,0,0,0,0,0.0,27.125,NO
254,118,6,4,2,105,42,92,42,15.333333,27.125,NO
154,6,1,0,1,5,5,4,4,4.0,27.125,NO
147,189,5,2,2,168,112,147,112,29.4,27.125,NO
182,107,5,8,3,60,42,13,34,2.6,27.125,NO
248,14,1,2,1,13,13,12,12,12.0,27.125,NO
137,45,4,2,2,16,9,-13,3,-3.25,27.125,NO
371,371,1,0,1,371,371,371,371,371.0,27.125,NO
489,14,3,0,2,11,5,8,5,2.6666667,27.125,NO
558,37,2,2,2,33,31,29,31,14.5,27.125,NO
66,0,0,0,0,0,0,0,0,0.0,27.125,NO
168,174,2,2,2,171,166,168,166,84.0,27.125,NO
72,0,0,0,0,0,0,0,0,0.0,27.125,NO
27,27,1,0,1,27,27,27,27,27.0,27.125,NO
132,0,0,0,0,0,0,0,0,0.0,27.125,NO
928,962,5,2,3,945,684,928,684,185.6,27.125,NO
260,138,3,2,2,101,88,64,61,21.333334,27.125,NO
74,0,0,0,0,0,0,0,0,0.0,27.125,NO
32,0,0,0,0,0,0,0,0,0.0,27.125,NO
137,0,0,0,0,0,0,0,0,0.0,27.125,NO
132,2,1,0,1,1,1,0,0,0.0,27.125,NO
74,88,3,0,2,81,63,74,63,24.666666,27.125,NO
84,0,0,0,0,0,0,0,0,0.0,27.125,NO
148,0,0,0,0,0,0,0,0,0.0,27.125,NO
125,81,5,4,2,64,20,47,16,9.4,27.125,NO
105,105,1,0,1,105,105,105,105,105.0,27.125,NO
273,297,4,0,1,285,274,273,274,68.25,27.125,NO
174,0,0,0,0,0,0,0,0,0.0,27.125,NO
1033,306,7,6,2,149,83,-8,26,-1.1428572,27.125,NO
68,27,3,0,2,26,18,25,18,8.333333,27.125,NO
357,41,1,2,1,15,15,-11,0,-11.0,27.125,NO
76,0,0,0,0,0,0,0,0,0.0,27.125,NO
83,8,1,2,1,7,7,6,6,6.0,27.125,NO
51,51,1,0,1,51,51,51,51,51.0,27.125,NO
151,329,6,6,2,119,45,-91,40,-15.166667,27.125,NO
55,0,0,0,0,0,0,0,0,0.0,27.125,NO
25,25,1,0,1,25,25,25,25,25.0,27.125,NO
29,0,0,0,0,0,0,0,0,0.0,27.125,NO
37,0,0,0,0,0,0,0,0,0.0,27.125,NO
180,0,0,0,0,0,0,0,0,0.0,27.125,NO
98,0,0,0,0,0,0,0,0,0.0,27.125,NO
215,0,0,0,0,0,0,0,0,0.0,27.125,NO
38,11,1,2,1,2,2,-7,0,-7.0,27.125,NO
92,92,1,0,1,92,92,92,92,92.0,27.125,NO
158,4,1,2,1,2,2,0,0,0.0,27.125,NO
27,0,0,0,0,0,0,0,0,0.0,27.125,NO
140,42,2,4,2,42,33,42,33,21.0,27.125,NO
117,129,3,2,2,75,41,21,27,7.0,27.125,NO
74,26,1,2,1,20,20,14,14,14.0,27.125,NO
74,0,0,0,0,0,0,0,0,0.0,27.125,NO
273,313,6,4,2,293,267,273,267,45.5,27.125,NO
214,214,1,0,1,214,214,214,214,214.0,27.125,NO
85,51,2,0,2,26,17,1,2,0.5,27.125,NO
108,108,1,0,1,108,108,108,108,108.0,27.125,NO
130,132,2,0,1,131,130,130,130,65.0,27.125,NO
163,0,0,0,0,0,0,0,0,0.0,27.125,NO
49,49,1,0,1,49,49,49,49,49.0,27.125,NO
123,123,1,0,1,123,123,123,123,123.0,27.125,NO
92,102,4,0,2,97,72,92,72,23.0,27.125,NO
100,59,1,0,1,59,59,59,59,59.0,27.125,NO
42,42,2,2,2,42,25,42,25,21.0,27.125,NO
39,0,0,0,0,0,0,0,0,0.0,27.125,NO
53,0,0,0,0,0,0,0,0,0.0,27.125,NO
204,5,1,0,1,4,4,3,3,3.0,27.125,NO
72,0,0,0,0,0,0,0,0,0.0,27.125,NO
99,5,1,0,1,5,5,5,5,5.0,27.125,NO
34,34,1,2,1,34,34,34,34,34.0,27.125,NO
22,0,0,0,0,0,0,0,0,0.0,27.125,NO
31,0,0,0,0,0,0,0,0,0.0,27.125,NO
98,0,0,0,0,0,0,0,0,0.0,27.125,NO
36,0,0,0,0,0,0,0,0,0.0,27.125,NO
1262,1034,11,12,3,695,330,356,199,32.363636,27.125,NO
885,641,14,12,3,476,125,311,118,22.214285,27.125,NO
525,165,9,6,3,127,40,89,28,9.888889,27.125,NO
277,1271,5,4,1,774,538,277,538,55.4,27.125,NO
601,903,2,0,2,752,691,601,691,300.5,27.125,NO
202,11,1,2,1,11,11,11,11,11.0,27.125,NO
64,4,2,4,1,2,1,0,0,0.0,27.125,NO
361,112,3,2,1,109,63,106,62,35.333332,27.125,NO
624,165,10,10,3,141,49,117,46,11.7,27.125,NO
584,347,12,8,3,316,140,285,121,23.75,27.125,NO
103,0,0,0,0,0,0,0,0,0.0,27.125,NO
275,76,2,4,1,62,41,48,34,24.0,27.125,NO
42,0,0,0,0,0,0,0,0,0.0,27.125,NO
79,79,1,0,1,79,79,79,79,79.0,27.125,NO
67,0,0,0,0,0,0,0,0,0.0,27.125,NO
353,355,2,2,1,354,353,353,353,176.5,27.125,NO
57,0,0,0,0,0,0,0,0,0.0,27.125,NO
56,22,1,0,1,10,10,-2,0,-2.0,27.125,NO
214,252,3,0,2,233,153,214,153,71.333336,27.125,NO
44,44,1,0,1,44,44,44,44,44.0,27.125,NO
319,319,3,2,1,319,298,319,298,106.333336,27.125,NO
41,0,0,0,0,0,0,0,0,0.0,27.125,NO
70,72,2,0,1,71,70,70,70,35.0,27.125,NO
331,70,2,2,1,23,18,-24,0,-12.0,27.125,NO
129,68,2,2,2,64,60,60,58,30.0,27.125,NO
107,40,2,2,2,33,29,26,24,13.0,27.125,NO
32,0,0,0,0,0,0,0,0,0.0,27.125,NO
314,146,3,2,2,122,111,98,99,32.666668,27.125,NO
326,44,4,0,1,44,11,44,11,11.0,27.125,NO
101,0,0,0,0,0,0,0,0,0.0,27.125,NO
325,505,6,0,2,415,269,325,269,54.166668,27.125,NO
54,0,0,0,0,0,0,0,0,0.0,27.125,NO
56,56,1,0,1,56,56,56,56,56.0,27.125,NO
94,20,2,0,1,13,11,6,8,3.0,27.125,NO
337,337,1,0,1,337,337,337,337,337.0,27.125,NO
72,72,1,0,1,72,72,72,72,72.0,27.125,NO
340,260,1,0,1,77,77,-106,0,-106.0,27.125,NO
166,166,2,2,1,166,149,166,149,83.0,27.125,NO
841,945,7,4,1,893,559,841,559,120.14286,27.125,NO
866,866,1,0,1,866,866,866,866,866.0,27.125,NO
101,31,2,0,2,19,18,7,9,3.5,27.125,NO
183,485,7,4,2,163,97,-159,20,-22.714285,27.125,NO
223,325,8,4,2,190,68,55,50,6.875,27.125,NO
165,0,0,0,0,0,0,0,0,0.0,27.125,NO
183,183,2,2,1,183,139,183,139,91.5,27.125,NO
140,140,1,0,1,140,140,140,140,140.0,27.125,NO
171,15,2,0,1,12,9,9,9,4.5,27.125,NO
243,215,4,2,2,182,90,149,88,37.25,27.125,NO
63,0,0,0,0,0,0,0,0,0.0,27.125,NO
421,807,9,6,2,273,73,-261,46,-29.0,27.125,NO
50,50,1,0,1,50,50,50,50,50.0,27.125,NO
40,0,0,0,0,0,0,0,0,0.0,27.125,NO
84,84,1,0,1,84,84,84,84,84.0,27.125,NO
57,0,0,0,0,0,0,0,0,0.0,27.125,NO
380,64,3,2,2,63,35,62,34,20.666666,27.125,NO
71,36,2,0,2,18,11,0,3,0.0,27.125,NO
132,10,1,0,1,9,9,8,8,8.0,27.125,NO
33,33,1,0,1,33,33,33,33,33.0,27.125,NO
355,44,2,0,1,22,20,0,0,0.0,27.125,NO
383,385,2,2,1,384,378,383,378,191.5,27.125,NO
100,108,2,2,1,104,100,100,100,50.0,27.125,NO
138,6,1,2,1,4,4,2,2,2.0,27.125,NO
54,17,1,0,1,17,17,17,17,17.0,27.125,NO
301,388,7,2,3,203,129,18,123,2.5714285,27.125,NO
49,49,2,0,1,49,46,49,46,24.5,27.125,NO
27,0,0,0,0,0,0,0,0,0.0,27.125,NO
200,143,6,4,2,129,81,115,77,19.166666,27.125,NO
77,0,0,0,0,0,0,0,0,0.0,27.125,NO
16883,14906,14,8,2,12633,4082,10360,2691,740.0,27.125,NO
